productCode	productName	productSale	categoryID	productStatus	productPrice	productOldPrice	productSize	productDescription	productImagesDetail	productImages	productInfo
MBL125	Tee Our Youth (White Blue)            	[26% off]	C05	Available	259,000đ	350,000đ	S, M, L	 'TEE OUR YOUTH'; 'Là sản phẩm đầu tiên trong BST OUR YOUTH (Thanh Xuân) của Monata Bluelight.'; 'Sản phẩm với phối màu trắng-xanh kết hợp sẽ mang đến sự nhẹ nhàng, ngây thơ, và một chút "throw back" về những kỉ niệm đã qua.'	https://monatabluelight.com/images/products/2022/03/26/original/trang2_1648277777.png,https://monatabluelight.com/images/products/2022/03/26/large/trang2_1648277777.png,https://monatabluelight.com/images/products/2022/03/26/small/trang2_1648277777.png,https://monatabluelight.com/images/products/2022/04/13/small/4.jpg,https://monatabluelight.com/images/products/2022/04/13/small/5.jpg,https://monatabluelight.com/images/products/2022/03/26/small/trang2.png,https://monatabluelight.com/images/products/2022/03/26/small/9_1648282734_1.png,https://monatabluelight.com/images/products/2022/03/26/small/8.png,https://monatabluelight.com/images/products/2022/03/26/small/7.png,https://monatabluelight.com/images/products/2022/03/26/small/DSCF6309 (1).jpg,https://monatabluelight.com/images/products/2022/03/28/small/DSCF6349.jpg,https://monatabluelight.com/images/products/2022/03/28/small/DSCF6383.jpg,	https://monatabluelight.com/images/products/2022/03/26/large/trang2_1648277777.png,https://monatabluelight.com/images/products/2022/03/26/large/dscf6309-1_1648277779.jpg	https://monatabluelight.com//upload_images/images/2022/03/29/9_1(1).jpg
MBL137	Tee Retro Cassette            	[26% off]	C05	Available	260,000đ	350,000đ	S, M, L	 'Cassette - Một biểu tượng điển hình khi nhắc về quá khứ nhưng không bị mất đi vẻ đẹp hiện đại. Đây làm một trong những cảm hứng mở đầu khi chúng tôi bắt tay vào thiết kế BST RETRO.'	https://monatabluelight.com/images/products/2022/06/11/original/retro_1654927147.png,https://monatabluelight.com/images/products/2022/06/11/large/retro_1654927147.png,https://monatabluelight.com/images/products/2022/06/11/small/retro_1654927147.png,https://monatabluelight.com/images/products/2022/06/01/small/2.jpg,https://monatabluelight.com/images/products/2022/07/04/small/c1.JPG,https://monatabluelight.com/images/products/2022/06/01/small/xv2.JPG,https://monatabluelight.com/images/products/2022/06/01/small/3_1654061646_1.JPG,https://monatabluelight.com/images/products/2022/06/01/small/IMG_0049.JPG,https://monatabluelight.com/images/products/2022/06/01/small/2.JPG,	https://monatabluelight.com/images/products/2022/06/11/large/retro_1654927147.png,https://monatabluelight.com/images/products/2022/06/11/large/3jpg_1654927149.jpg	https://monatabluelight.com//upload_images/images/2022/06/01/9_1.jpg
MBL037	Quần Short Cargo            	[30% off]	C02	OUTLET SALE	225,000đ	320,000đ	M, L, XL, 2XL	 'Lấy cảm hứng từ những chiếc “túi vận chuyển”, mẫu quần short với cái đặc biệt Short Cargo\xa0Monata Bluelight.'; 'Mang vẻ ngoài bụi bặm và đầy cá tính, sản phẩm sẽ phù hợp cho những ai đang muốn tìm kiếm sự mới mẻ trong phong cách hàng ngày. Với những outfit cá tính, mới lạ.'	https://monatabluelight.com/images/products/2022/09/24/original/bepng_1664015990.png,https://monatabluelight.com/images/products/2022/09/24/large/bepng_1664015990.png,https://monatabluelight.com/images/products/2022/09/24/small/bepng_1664015990.png,https://monatabluelight.com/images/products/2021/02/05/small/en_1612506763_1.jpg,https://monatabluelight.com/images/products/2021/02/05/small/xám_1612506767_1.jpg,https://monatabluelight.com/images/products/2021/02/05/small/chi tiet2_1612506764_1.jpg,https://monatabluelight.com/images/products/2021/02/05/small/chi tiet 1_1612506763_1.jpg,https://monatabluelight.com/images/products/2021/05/25/small/4efbb5ea1964eb3ab2753.jpg,https://monatabluelight.com/images/products/2021/05/26/small/2F60CF12-2B7D-42B6-9E0F-373E55B6C89D.jpg,https://monatabluelight.com/images/products/2023/11/26/small/10.jpg,https://monatabluelight.com/images/products/2023/11/26/small/14.jpg,https://monatabluelight.com/images/products/2022/05/03/small/be.PNG,	https://monatabluelight.com/images/products/2022/09/24/large/bepng_1664015990.png,https://monatabluelight.com/images/products/2022/09/24/large/xam_1664015991.jpg	https://monatabluelight.com//upload_images/images/short.jpg
MBL032	Quần Short Minilogo            	[38% off]	C02	Flash Sale	175,000đ	280,000đ	M, L, XL, 2XL	 'Sản phẩm Unisex , thích hợp cho cả nam và nữ. Sử dụng chất liệu vải kaki mềm, có độ thoáng cao. Short Mini Logo Monata Bluelight xuất phát từ thiết kế basic, áp dụng cho outfit hàng ngày. Là mẫu short có thiết kế suông rộng, kết hợp lưng tchun,\xa0 kèm dây rút đem lại sự thoải mái khi sử dụng.'	https://monatabluelight.com/images/products/2022/09/24/original/den-front_1664015905.jpg,https://monatabluelight.com/images/products/2022/09/24/large/den-front_1664015905.jpg,https://monatabluelight.com/images/products/2022/09/24/small/den-front_1664015905.jpg,https://monatabluelight.com/images/products/2021/05/26/small/đen.jpg,https://monatabluelight.com/images/products/2021/02/04/small/en 0_1612421171_1.jpg,https://monatabluelight.com/images/products/2021/02/04/small/en_1612421172_1.jpg,https://monatabluelight.com/images/products/2021/02/04/small/cận chun_1612421182_1.jpg,https://monatabluelight.com/images/products/2021/02/04/small/logo đen_1612421173_1.jpg,https://monatabluelight.com/images/products/2023/05/08/small/342968895_219656617335897_9082516877239318741_n.jpg,https://monatabluelight.com/images/products/2021/02/04/small/short trước_1612421183_1.jpg,https://monatabluelight.com/images/products/2021/02/04/small/short sau_1612421179_1.jpg,https://monatabluelight.com/images/products/2021/06/24/small/20.jpg,https://monatabluelight.com/images/products/2021/06/24/small/17.jpg,https://monatabluelight.com/images/products/2021/02/04/small/cream_1612421169_1.jpg,https://monatabluelight.com/images/products/2021/02/04/small/chun_1612421174_1.jpg,https://monatabluelight.com/images/products/2021/02/04/small/cream1_1612421177_1.jpg,https://monatabluelight.com/images/products/2021/02/04/small/cận vải_1612421170_1.jpg,https://monatabluelight.com/images/products/2021/02/04/small/nâu trước_1612421180_1.jpg,https://monatabluelight.com/images/products/2021/02/04/small/nâu sau_1612421175_1.jpg,https://monatabluelight.com/images/products/2021/02/04/small/camo trước_1612421170_1.jpg,https://monatabluelight.com/images/products/2021/02/04/small/camo sau_1612421167_1.jpg,	https://monatabluelight.com/images/products/2022/09/24/large/den-front_1664015905.jpg,https://monatabluelight.com/images/products/2022/09/24/large/cream-front_1664015906.jpg	https://monatabluelight.com//upload_images/images/short.jpg
MBL128	Sweat Shorts Heart            	[50% off]	C02	Available	160,000đ	320,000đ	M, L, XL, 2XL	 'Sweatshorts Heart - BST HEART'; 'Một chiếc quần short nỉ, nhưng sẽ đảm bảo các yếu tố để có thể mặt vào bất kì mùa mào'	https://monatabluelight.com/images/products/2022/12/17/original/en-trc_1671271754.jpg,https://monatabluelight.com/images/products/2022/12/17/large/en-trc_1671271754.jpg,https://monatabluelight.com/images/products/2022/12/17/small/en-trc_1671271754.jpg,https://monatabluelight.com/images/products/2022/12/21/small/DSCF3232.png,https://monatabluelight.com/images/products/2022/12/21/small/DSCF3270.png,https://monatabluelight.com/images/products/2022/12/21/small/DSCF3248.png,https://monatabluelight.com/images/products/2022/12/21/small/DSCF3258.png,https://monatabluelight.com/images/products/2022/12/21/small/DSCF3257.png,https://monatabluelight.com/images/products/2022/12/17/small/đen trc.jpg,https://monatabluelight.com/images/products/2022/12/17/small/den sau.jpg,https://monatabluelight.com/images/products/2022/12/17/small/1.JPG,https://monatabluelight.com/images/products/2022/12/17/small/9.JPG,https://monatabluelight.com/images/products/2022/12/17/small/2.jpg,	https://monatabluelight.com/images/products/2022/12/17/large/en-trc_1671271754.jpg,https://monatabluelight.com/images/products/2022/12/17/large/den-sau_1671271754.jpg	https://monatabluelight.com//upload_images/images/2022/12/17/short.jpg
MBL105	Short Special 2 - Pink            	[66% off]	C02	OUTLET SALE	99,000đ	290,000đ	M, L, XL, 2XL	 'Sản phẩm nổi bật với dòng chữ\xa0"More Interesting Life" - Lấy cảm hứng từ chính Slogan của Monata Bluelight.'; 'Được làm từ chất liệu vải Flexible có độ co dãn cao, thấp hút tốt, quần phù hợp để mang vào mùa hè, có tính ứng dụng cao: mặc đi chơi hoặc ở nhà.'; 'Form quần thiết kế basic, phù hợp cho cả nam và nữ'	https://monatabluelight.com/images/products/2021/12/10/original/cf911ec324ced09089df_1639155341.jpg,https://monatabluelight.com/images/products/2021/12/10/large/cf911ec324ced09089df_1639155341.jpg,https://monatabluelight.com/images/products/2021/12/10/small/cf911ec324ced09089df_1639155341.jpg,https://monatabluelight.com/images/products/2021/12/10/small/DSCF2401.jpg,https://monatabluelight.com/images/products/2021/12/10/small/cf911ec324ced09089df_1639155460_1.jpg,	https://monatabluelight.com/images/products/2021/12/10/large/cf911ec324ced09089df_1639155341.jpg,	https://monatabluelight.com//upload_images/images/2021/07/18/short(1).jpg
MBL106	Short Special 2 - Blue            	[66% off]	C02	OUTLET SALE	99,000đ	290,000đ	M, L, XL, 2XL	 'Sản phẩm nổi bật với dòng chữ\xa0"More Interesting Life" - Lấy cảm hứng từ chính Slogan của Monata Bluelight.'; 'Được làm từ chất liệu vải Flexible có độ co dãn cao, thấp hút tốt, quần phù hợp để mang vào mùa hè, có tính ứng dụng cao: mặc đi chơi hoặc ở nhà.'; 'Form quần thiết kế basic, phù hợp cho cả nam và nữ'	https://monatabluelight.com/images/products/2021/12/11/original/xa_1639155999.jpg,https://monatabluelight.com/images/products/2021/12/11/large/xa_1639155999.jpg,https://monatabluelight.com/images/products/2021/12/11/small/xa_1639155999.jpg,https://monatabluelight.com/images/products/2021/12/11/small/2ae91cbb26b6d2e88ba7.jpg,https://monatabluelight.com/images/products/2021/12/11/small/DSCF8647.jpg,	https://monatabluelight.com/images/products/2021/12/11/large/xa_1639155999.jpg,	https://monatabluelight.com//upload_images/images/2021/07/18/short(1).jpg
MBL129	Pants 318            	[6% off]	C07	Available	450,000đ	480,000đ	M, L, XL, 2XL	 ''; 'Một mẫu quần mới nữa lại ra đời - Pants 318'; 'Khác với pants 233, pants 318 được chỉnh sửa về mặt thiết kế để phù hợp với những môi trường lịch sự nhưng vẫn theo tiêu chí tối giản. Một chiếc quần kaki với thiết kế ống quần suông thẳng,gọn, phần lưng gài kết hợp với lưng thun để khi không dùng đến thắt lưng mà vẫn đem lại sự chỉnh chu, lịch sự và đẹp.'; 'Độ rộng ống 17-18-19-20 tùy theo size. Dễ dàng kết hợp với áo vest, áo polo, áo sơ mi,... Thích hợp với môi trường công sở, trường học.'; ''	https://monatabluelight.com/images/products/2022/04/06/original/nau_1649251061.png,https://monatabluelight.com/images/products/2022/04/06/large/nau_1649251061.png,https://monatabluelight.com/images/products/2022/04/06/small/nau_1649251061.png,https://monatabluelight.com/images/products/2022/04/06/small/nau_1649251414_1.png,https://monatabluelight.com/images/products/2022/10/05/small/2.JPG,https://monatabluelight.com/images/products/2022/04/06/small/6.jpg,https://monatabluelight.com/images/products/2022/04/06/small/DSCF7584_1649251421_1.jpg,https://monatabluelight.com/images/products/2022/04/06/small/3_1649251422_1.jpg,https://monatabluelight.com/images/products/2022/04/06/small/5_1649251408_1.jpg,https://monatabluelight.com/images/products/2023/08/29/small/z4634882782309_73e118048fb0e786f74942429403e0bf.jpg,https://monatabluelight.com/images/products/2023/08/29/small/z4634882783710_be30576ee067da5b684cc10f7a07019b.jpg,https://monatabluelight.com/images/products/2022/04/06/small/trang_1649251416_1.png,https://monatabluelight.com/images/products/2022/04/07/small/DSCF7513_1649317222_1.jpg,https://monatabluelight.com/images/products/2022/04/07/small/1.jpg,https://monatabluelight.com/images/products/2022/04/06/small/DSCF7613_1649251408_1.jpg,https://monatabluelight.com/images/products/2022/04/06/small/DSCF7617_1649251410_1.jpg,	https://monatabluelight.com/images/products/2022/04/06/large/nau_1649251061.png,https://monatabluelight.com/images/products/2022/04/06/large/6_1649251041.jpg	https://monatabluelight.com//upload_images/images/2023/07/25/318.jpg
MBL113	Canvas Bag             	[46% off]	C08	OUTLET SALE	150,000đ	280,000đ	Freesize	 'CANVAS BAG'; 'Một thiết kế túi đeo chéo cơ bản, phù hợp cho cả nam lẫn nữ. Canvas Bag được đệm một lớp lót dù bên trong, kích thước vừa đủ để có thể đựng những "item cần thiết" cho những buổi đi chơi, đi học.'; 'Ngoài ra, đây sẽ là 1 phụ kiện hay ho để kết hợp trong nhiều bộ outfit khác nhau.'; ''	https://monatabluelight.com/images/products/2022/01/05/original/0_1641369392.jpg,https://monatabluelight.com/images/products/2022/01/05/large/0_1641369392.jpg,https://monatabluelight.com/images/products/2022/01/05/small/0_1641369392.jpg,https://monatabluelight.com/images/products/2022/01/03/small/1.jpg,https://monatabluelight.com/images/products/2022/01/03/small/4.jpg,https://monatabluelight.com/images/products/2022/01/03/small/2.jpg,https://monatabluelight.com/images/products/2022/03/01/small/3_1646128022_1.jpg,https://monatabluelight.com/images/products/2022/03/01/small/1.jpg,https://monatabluelight.com/images/products/2022/02/10/small/eff9ccdf29d3e58dbcc2.jpg,https://monatabluelight.com/images/products/2022/02/17/small/den.jpg,https://monatabluelight.com/images/products/2022/02/17/small/den3.jpg,https://monatabluelight.com/images/products/2022/02/17/small/den2.jpg,https://monatabluelight.com/images/products/2022/02/17/small/2.jpg,	https://monatabluelight.com/images/products/2022/01/05/large/0_1641369392.jpg,https://monatabluelight.com/images/products/2022/02/17/large/4x5_1645079156.jpg	https://monatabluelight.com//upload_images/images/2024/02/24/QR%20PAY.jpeg
MBL120	Messenger Canvas Bag            	[29% off]	C08	OUTLET SALE	220,000đ	310,000đ	Freesize	 'Messenger Canvas Bag - túi đeo chéo'; 'Với thiết kế túi to, Messenger bag có thể sử dụng để đựng nhiều đồ cần thiết nếu đi học hoặc đi chơi.'; 'Điểm nhấn của túi là phần dây cột thủ công - có thể điều chỉnh độ dài của túi phù hợp với chiều cao cơ thể bạn.'	https://monatabluelight.com/images/products/2022/03/28/original/den_1648442639.png,https://monatabluelight.com/images/products/2022/03/28/large/den_1648442639.png,https://monatabluelight.com/images/products/2022/03/28/small/den_1648442639.png,https://monatabluelight.com/images/products/2022/02/24/small/messbag2.jpg,https://monatabluelight.com/images/products/2022/02/24/small/messbag3.jpg,https://monatabluelight.com/images/products/2022/03/28/small/tui.jpg,https://monatabluelight.com/images/products/2022/03/28/small/den.png,https://monatabluelight.com/images/products/2022/03/28/small/DSCF6854.png,https://monatabluelight.com/images/products/2022/03/28/small/DSCF6855.png,https://monatabluelight.com/images/products/2022/03/28/small/DSCF6343 (1).jpg,https://monatabluelight.com/images/products/2022/03/28/small/DSCF6340 (1).jpg,https://monatabluelight.com/images/products/2023/03/10/small/70a824f0f2e62fb876f7 copy.jpg,	https://monatabluelight.com/images/products/2022/03/28/large/den_1648442639.png,https://monatabluelight.com/images/products/2022/03/28/large/dscf6343jpg_1648443921.jpg	https://monatabluelight.com//upload_images/images/2024/02/24/QR%20PAY.jpeg
MBL116	J.Denim Pants            	[11% off]	C07	Available	400,000đ	450,000đ	M, L, XL, 2XL	 'J.Denim - Sản phẩm quần Jeans đầu tiên của MBL. Thuộc BST Xuân Hè 2022'; 'Đây là một chiếc quần cơ bản, nên có trong tủ đồ, phù hợp với mọi giới tính,'; 'Thiết kế form suông rộng, lưng kết hợp giữa chun và nút gài, có thể dễ dàng kết hợp cùng Polo, Tee, áo thun'; 'Chất liệu: Jeans'; 'Size M /L/XL/2XL'	https://monatabluelight.com/images/products/2022/03/23/original/untitled-1_1648002397.png,https://monatabluelight.com/images/products/2022/03/23/large/untitled-1_1648002397.png,https://monatabluelight.com/images/products/2022/03/23/small/untitled-1_1648002397.png,https://monatabluelight.com/images/products/2022/03/23/small/Untitled-1.png,https://monatabluelight.com/images/products/2022/03/23/small/Untitled-2.png,https://monatabluelight.com/images/products/2022/03/23/small/2.jpg,https://monatabluelight.com/images/products/2022/01/05/small/tuisau.jpg,https://monatabluelight.com/images/products/2022/01/08/small/7_1641632114_1.jpg,https://monatabluelight.com/images/products/2022/01/08/small/DSCF4989.jpg,https://monatabluelight.com/images/products/2022/04/17/small/1.JPG,https://monatabluelight.com/images/products/2022/04/17/small/2.JPG,https://monatabluelight.com/images/products/2022/04/17/small/3.jpg,	https://monatabluelight.com/images/products/2022/03/23/large/untitled-1_1648002397.png,https://monatabluelight.com/images/products/2022/03/23/large/untitled-2_1648002398.png	https://monatabluelight.com//upload_images/images/2022/03/23/28.jpg
MBL111	Work Pants 312            	[8% off]	C07	Available	450,000đ	490,000đ	M, L, XL, 2XL	 'WORK PANTS 312 - Một sản phẩm\xa0mới trong danh mục quần dài của MBL.'; 'Sau những chiếc quần form rộng, Workpants 312 được thiết kế để đáp ứng nhu cầu một chiếc quần có phần gọn gàn và chỉnh chu hơn, phù hợp để đi làm hoặc sử dụng trong những dịp ưu tiên tính lịch sự.'; 'Được sử dụng chất liệu kaki mềm, co dãn (tương tự Pants Flexible), cùng lưng quần kết hợp chun và nút gài, Workpants 312 có thể được mặc nguyên một ngày dài những vẫn đảm bảo sự thoải mái.'; ''	https://monatabluelight.com/images/products/2022/01/03/original/be_1641192575.jpg,https://monatabluelight.com/images/products/2022/01/03/large/be_1641192575.jpg,https://monatabluelight.com/images/products/2022/01/03/small/be_1641192575.jpg,https://monatabluelight.com/images/products/2022/01/03/small/be.jpg,https://monatabluelight.com/images/products/2022/01/03/small/nust.jpg,https://monatabluelight.com/images/products/2022/01/03/small/oongs.jpg,https://monatabluelight.com/images/products/2022/01/03/small/tuis.jpg,https://monatabluelight.com/images/products/2022/01/02/small/be4.jpg,https://monatabluelight.com/images/products/2022/09/10/small/10.jpg,https://monatabluelight.com/images/products/2022/09/10/small/3.JPG,https://monatabluelight.com/images/products/2022/09/26/small/3 (1).jpeg,https://monatabluelight.com/images/products/2022/09/10/small/den.jpg,https://monatabluelight.com/images/products/2022/01/05/small/4bc122e550469a18c357.jpg,https://monatabluelight.com/images/products/2022/01/05/small/91653c5f4efc84a2dded.jpg,https://monatabluelight.com/images/products/2022/01/05/small/a8c1b4e0c6430c1d5552.jpg,https://monatabluelight.com/images/products/2022/01/03/small/xama.jpg,	https://monatabluelight.com/images/products/2022/01/03/large/be_1641192575.jpg,https://monatabluelight.com/images/products/2022/01/03/large/xama_1641192576.jpg	https://monatabluelight.com//upload_images/images/2022/01/03/26.jpg
MBL088	Sweat Pants Monata            	[29% off]	C07	Available	350,000đ	490,000đ	M, L, XL, 2XL	 'Sweatpants - mẫu quần đầu tiên được ra đời sau dòng "quần kaki" ở MBL. Với thiết kế basic, form rộng và chất vải nỉ chân cua, quần phù hợp mặc trong mọi thời thiết.'; 'Mẫu quần đa năng, với nhiều cách phối : dễ dàng kết hợp với T-shirt, Hoodie, Sweater và sử dụng trong nhiều hoàn cảnh: đi làm, đi học, ở nhà'; ''	https://monatabluelight.com/images/products/2023/01/14/original/1_1673704867.jpg,https://monatabluelight.com/images/products/2023/01/14/large/1_1673704867.jpg,https://monatabluelight.com/images/products/2023/01/14/small/1_1673704867.jpg,https://monatabluelight.com/images/products/2023/01/14/small/1.jpg,https://monatabluelight.com/images/products/2023/01/14/small/2.jpg,https://monatabluelight.com/images/products/2023/01/14/small/4.jpg,https://monatabluelight.com/images/products/2023/01/14/small/3.jpg,https://monatabluelight.com/images/products/2021/11/28/small/1x1 quần.jpg,https://monatabluelight.com/images/products/2021/11/26/small/FULLNODAU2.jpg,	https://monatabluelight.com/images/products/2023/01/14/large/1_1673704867.jpg,https://monatabluelight.com/images/products/2023/01/14/large/2_1673704867.jpg	https://monatabluelight.com//upload_images/images/2023/02/13/SWEAT.jpg
MBL061	Old School Socks (Crew)            	[46% off]	C08	OUTLET SALE	70,000đ	130,000đ	Freesize	 'Old School Socks là mẫu tất cổ cao, phần đế xù đi êm chân, thấm hút mồ hôi, tạo form ôm chân tốt. Được thiết kế đơn giản, đem đến sự thoải mái khi sử dụng.'	https://monatabluelight.com/images/products/2021/05/30/original/dai-de_1622362310.jpg,https://monatabluelight.com/images/products/2021/05/30/large/dai-de_1622362310.jpg,https://monatabluelight.com/images/products/2021/05/30/small/dai-de_1622362310.jpg,https://monatabluelight.com/images/products/2021/04/22/small/đen 1.jpg,https://monatabluelight.com/images/products/2021/04/22/small/đen 2.jpg,https://monatabluelight.com/images/products/2021/04/22/small/đen 3.jpg,https://monatabluelight.com/images/products/2021/04/22/small/white 3.jpg,https://monatabluelight.com/images/products/2021/04/22/small/white 1.jpg,https://monatabluelight.com/images/products/2021/04/22/small/white 2.jpg,	https://monatabluelight.com/images/products/2021/05/30/large/dai-de_1622362310.jpg,https://monatabluelight.com/images/products/2021/05/30/large/dai-tr_1622362311.jpg	https://monatabluelight.com//upload_images/images/2024/02/24/QR%20PAY.jpeg
MBL060	MBL Socks (Short Crew)            	[50% off]	C08	OUTLET SALE	45,000đ	90,000đ	Freesize	 'MBL Socks (Short Crew) là mẫu tất cổ ngắn, được dệt bằng chất vải cotton dày dặn, đàn hồi tốt. Thiết kế lỗ thoáng khí dọc thân chân, đảm bảo tính thông thoáng khi sử dụng.'	https://monatabluelight.com/images/products/2021/05/30/original/trung-tr_1622362331.jpg,https://monatabluelight.com/images/products/2021/05/30/large/trung-tr_1622362331.jpg,https://monatabluelight.com/images/products/2021/05/30/small/trung-tr_1622362331.jpg,https://monatabluelight.com/images/products/2021/04/22/small/4_1619070946_1.jpg,https://monatabluelight.com/images/products/2021/04/22/small/3_1619070945_1.jpg,https://monatabluelight.com/images/products/2021/04/22/small/5_1619070946_1.jpg,https://monatabluelight.com/images/products/2021/04/22/small/6_1619070947_1.jpg,	https://monatabluelight.com/images/products/2021/05/30/large/trung-tr_1622362331.jpg,https://monatabluelight.com/images/products/2021/05/30/large/trung-de_1622362331.jpg	https://monatabluelight.com//upload_images/images/2024/02/24/QR%20PAY.jpeg
MBL115	Hộp giấy Carton trơn		C08	Available	10,000đ	N/A	Freesize	 'Nếu muốn đơn hàng của bạn được đóng gói bằng hộp carton giấy, có thể add sản phẩm vào giỏ hàng.'; 'Chất liệu: giấy carton'; 'Kích thước: Ngang x Dài x Cao'	https://monatabluelight.com/images/products/2022/01/05/original/hop_1641372788.jpg,https://monatabluelight.com/images/products/2022/01/05/large/hop_1641372788.jpg,https://monatabluelight.com/images/products/2022/01/05/small/hop_1641372788.jpg,https://monatabluelight.com/images/products/2022/01/05/small/hộp 2.jpg,https://monatabluelight.com/images/products/2022/01/05/small/hộp.jpg,	https://monatabluelight.com/images/products/2022/01/05/large/hop_1641372788.jpg,https://monatabluelight.com/images/products/2022/01/05/large/hop-2_1641372790.jpg	https://monatabluelight.com//upload_images/images/2024/02/24/QR%20PAY.jpeg
MBL039	Cargo Pants            	[14% off]	C07	Available	310,000đ	360,000đ	M, L, XL, 2XL	 'Là một mẫu quần cá tính và năng động, phổ biến với thiết kế gồm nhiều túi hộp. Cargo Pant Monata Bluelight đem đến cho người mặc một chút bụi bặm, và là một điển hình cho phong cách thời trang cá tính, trẻ trung. Như một sứ mệnh của người vận chuyển, đem đến những sự hay ho cho phong cách riêng của bạn.'	https://monatabluelight.com/images/products/2022/02/07/original/be_1644236645.jpg,https://monatabluelight.com/images/products/2022/02/07/large/be_1644236645.jpg,https://monatabluelight.com/images/products/2022/02/07/small/be_1644236645.jpg,https://monatabluelight.com/images/products/2021/08/05/small/fe7a783839f5ceab97e4.jpg,https://monatabluelight.com/images/products/2021/08/05/small/cb1241540099f7c7ae88.jpg,https://monatabluelight.com/images/products/2021/08/05/small/b8d37c963d5bca05934a.jpg,https://monatabluelight.com/images/products/2021/02/06/small/den1_1612578559_1.jpg,https://monatabluelight.com/images/products/2021/02/06/small/den2_1612578566_1.jpg,https://monatabluelight.com/images/products/2021/02/06/small/den3_1612578562_1.jpg,https://monatabluelight.com/images/products/2021/09/19/small/xam.jpg,https://monatabluelight.com/images/products/2021/09/19/small/3.jpg,https://monatabluelight.com/images/products/2021/07/19/small/DSCF4887.jpg,https://monatabluelight.com/images/products/2021/05/26/small/DSCF8482.jpg,https://monatabluelight.com/images/products/2021/05/26/small/DSCF8503.jpg,https://monatabluelight.com/images/products/2021/02/06/small/den4_1612578570_1.jpg,https://monatabluelight.com/images/products/2021/02/06/small/xam2_1612578564_1.jpg,https://monatabluelight.com/images/products/2023/11/26/small/3.jpg,https://monatabluelight.com/images/products/2023/03/20/small/1.jpg,https://monatabluelight.com/images/products/2022/02/07/small/be.jpg,https://monatabluelight.com/images/products/2022/02/07/small/tuis tgre.jpg,https://monatabluelight.com/images/products/2022/02/07/small/DSCF5219.JPG,	https://monatabluelight.com/images/products/2022/02/07/large/be_1644236645.jpg,https://monatabluelight.com/images/products/2021/05/26/large/back-cargo_1622003437.jpg	https://monatabluelight.com//upload_images/images/2023/03/20/cargo%20-%20daily.jpg
MBL036	Pants Flexible		C07	Available	420,000đ	N/A	M, L, XL, 2XL	 'Được lấy cảm hứng từ Pants 233, Pants Flexible có chung thiết kế với mẫu Pants 233, nhưng được nâng cấp lớn về mặt chất liệu, sử dụng chất liệu kaki thun có độ co dãn cao, nhẹ.\xa0Là lựa chọn thích hợp cho những bạn đang tìm kiếm một mẫu quần basic, ống suông, dễ phối và tiện cho việc vận động mạnh. Có thể dùng cho việc dạo phố, đi chơi, hay đi đến trường hàng ngày, và đi làm ở môi trường không yêu cầu cao về tính lịch sự, và đặc biệt, là sản phẩm ưu thích của những bạn thích chơi những môn thể thao mạo hiểm như Trượt ván, thể thao mạo hiểm, Nhảy đường phố...'	https://monatabluelight.com/images/products/2021/07/24/original/xam-nhat_1627139175.jpg,https://monatabluelight.com/images/products/2021/07/24/large/xam-nhat_1627139175.jpg,https://monatabluelight.com/images/products/2021/07/24/small/xam-nhat_1627139175.jpg,https://monatabluelight.com/images/products/2021/02/04/small/den1_1612434345_1.jpg,https://monatabluelight.com/images/products/2021/02/04/small/en2_1612434344_1.jpg,https://monatabluelight.com/images/products/2021/08/02/small/DSCF3746.jpg,https://monatabluelight.com/images/products/2021/05/15/small/2c5d13f03467c9399076.jpg,https://monatabluelight.com/images/products/2021/08/02/small/DSCF6218.jpg,https://monatabluelight.com/images/products/2021/03/08/small/flex.jpg,https://monatabluelight.com/images/products/2021/02/04/small/be2_1612434342_1.jpg,https://monatabluelight.com/images/products/2021/02/04/small/be3_1612434345_1.jpg,https://monatabluelight.com/images/products/2021/05/15/small/DSCF2956.jpg,https://monatabluelight.com/images/products/2021/05/15/small/DSCF2668.jpg,https://monatabluelight.com/images/products/2021/02/05/small/mau.jpg,https://monatabluelight.com/images/products/2021/05/15/small/DSCF2922.jpg,https://monatabluelight.com/images/products/2021/05/15/small/DSCF2650.jpg,https://monatabluelight.com/images/products/2021/07/11/small/xam nhat.jpg,https://monatabluelight.com/images/products/2021/07/23/small/b5f9243f114ae614bf5b.jpg,https://monatabluelight.com/images/products/2021/07/23/small/c3f7653c5049a717fe58.jpg,https://monatabluelight.com/images/products/2021/07/11/small/DSCF1174.jpg,https://monatabluelight.com/images/products/2021/11/17/small/1.jpg,https://monatabluelight.com/images/products/2022/12/17/small/flex kem.jpg,https://monatabluelight.com/images/products/2022/11/30/small/DSCF2485.png,https://monatabluelight.com/images/products/2022/11/30/small/DSCF2494.png,https://monatabluelight.com/images/products/2022/11/30/small/DSCF2496.png,https://monatabluelight.com/images/products/2022/11/30/small/DSCF2497.png,	https://monatabluelight.com/images/products/2021/07/24/large/xam-nhat_1627139175.jpg,https://monatabluelight.com/images/products/2021/07/24/large/b5f9243f114ae614bf5b_1627139181.jpg	https://monatabluelight.com//upload_images/images/2023/03/20/Fl%E1%BA%BD.jpg
